@relation epilepsy-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N36-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute y numeric

@data
4.286393,-3.889464,-2.885565,3.622915,9.810873,7.887425,10.053081,-0.390333,6.196663,11.252718,1.935009,-0.847802,4.466187,1.920197,-5.535084,2.671278,20.936377,-1.521669,0.191452,-4.580647,1.427851,4.699603,-0.752673,-7.969431,-1.657024,-5.992066,0.662089,-3.253072,-5.913123,-6.662902,9.144374,-10.321805,-3.948852,-10.215894,-4.706619,3.789351,5
4.268088,-4.897097,-3.380676,3.797792,10.522725,7.823944,9.88096,-0.687331,6.607485,10.99576,2.928082,-0.400296,5.298336,1.718402,-4.88518,2.419909,21.012321,-2.996055,-0.415836,-5.762159,1.39133,4.501664,-1.027989,-8.73274,-2.110144,-7.082565,2.66012,-5.135749,-6.338104,-6.959145,10.701705,-11.285882,-4.140577,-10.414827,-4.986812,4.038261,1
4.184855,-4.288565,-3.124845,3.825135,10.167673,8.113925,10.232466,-0.191568,6.328855,11.925605,2.035536,-0.955671,4.570186,2.092979,-6.187192,2.684204,22.001237,-1.461809,0.247624,-5.124475,1.253991,4.592209,-0.531859,-8.422866,-2.076211,-6.024339,0.428305,-3.321405,-5.875868,-7.200731,9.488112,-10.489525,-4.44968,-10.866196,-5.161122,3.943904,4
4.975981,-3.988762,-2.948319,3.29492,10.493909,7.61448,10.446584,0.283975,6.225597,11.889259,1.417964,-1.669207,5.670225,2.015239,-5.721466,3.565335,20.693951,-1.566202,-0.344811,-5.056456,1.627059,4.787045,-1.175073,-8.582656,-1.372507,-6.257972,1.339561,-2.398404,-5.659074,-6.827775,9.140325,-9.705919,-4.039174,-10.028195,-4.806931,3.336922,2
3.016677,-4.946455,-2.934853,4.808793,10.70723,8.120692,10.15319,-0.93688,5.791583,12.20572,2.279495,-1.326555,5.553473,3.011867,-6.661279,4.592053,22.240733,-2.671881,0.484481,-5.431885,0.614346,2.953226,-1.328727,-9.672122,-3.0189,-7.628527,1.966165,-4.030714,-5.391999,-7.341737,10.101057,-9.907249,-5.426981,-12.117123,-6.499829,4.07414,1
3.790614,-4.060454,-3.197835,3.585615,10.365744,8.046931,11.232601,0.105032,6.43552,11.913035,1.972215,-0.185232,4.94394,2.596966,-5.94493,3.281862,21.830164,-1.890925,0.85427,-4.738749,1.573284,4.948024,-0.900582,-8.161824,-2.413907,-5.963425,0.288873,-3.642226,-5.634734,-7.067597,9.254048,-10.478433,-3.706138,-10.533775,-5.610753,3.899643,3
4.577618,-4.396078,-3.143513,3.465764,9.987227,7.555952,10.319065,-0.452642,6.254259,11.187848,1.957645,-1.195626,4.728324,2.26564,-6.028988,3.030176,20.827272,-1.624832,0.172207,-5.035643,1.523779,4.732621,-0.77516,-8.282024,-1.641816,-6.143132,0.955172,-3.74551,-5.704828,-6.546832,9.234661,-10.58652,-3.938848,-10.985898,-5.369323,3.861127,4
4.239873,-3.573569,-2.869069,3.301032,9.616613,7.69798,10.417101,-0.221136,5.910305,11.381841,2.341497,-1.141953,5.108689,1.975025,-5.366333,2.86767,21.072645,-1.710452,0.452786,-4.911781,1.18982,4.772283,-0.264105,-7.869945,-1.721312,-6.187504,0.460835,-3.167625,-5.543302,-6.24007,8.902476,-10.719673,-3.660927,-10.349054,-4.772129,3.903795,3
4.787792,-3.742141,-2.932793,3.585236,10.270505,8.291398,10.652748,0.169945,6.17239,11.905514,1.828957,-1.134859,5.100309,2.3096,-5.630442,2.837718,21.417563,-1.643626,0.000223,-4.794764,1.468725,4.960519,-0.450442,-8.304202,-1.839502,-6.235504,0.149963,-3.361677,-5.718904,-6.790368,9.37901,-10.990308,-4.227238,-10.674806,-4.902475,3.865071,4
4.669365,-4.431618,-3.188387,3.878619,10.275987,7.615143,10.192807,-0.107036,6.559467,11.793201,1.746217,-0.902908,5.065204,2.073211,-6.241324,3.194075,21.518431,-1.579433,0.23392,-4.84545,1.552818,5.033447,-0.855825,-9.036055,-1.992276,-5.723172,0.810162,-3.651672,-5.930875,-7.37032,9.374084,-10.554847,-4.449547,-10.715059,-5.260268,3.530604,4
4.420852,-4.160966,-3.173363,3.806398,10.251816,8.325727,10.599034,-0.386495,6.472693,11.937104,1.973005,-0.928701,4.991703,2.317001,-6.0723,2.751255,21.986104,-1.699672,0.194657,-5.073353,1.459059,4.909176,-0.687581,-8.480232,-1.894242,-6.423432,0.590863,-3.547725,-6.065947,-7.151745,9.626848,-10.939174,-4.362967,-10.929812,-5.067963,3.944155,3
4.327816,-4.077149,-2.518187,3.641839,9.960234,8.022464,10.389825,-0.466628,6.396218,11.833776,1.876099,-0.853629,5.188992,2.096391,-5.612447,2.958741,21.784561,-1.807863,0.248083,-4.720294,1.460521,4.492999,-0.834772,-8.788575,-1.860429,-6.675719,1.086628,-3.80591,-6.149156,-7.053657,9.564166,-10.842624,-4.011392,-10.86326,-5.02329,3.809956,3
3.346696,-4.03633,-3.244443,3.357144,10.355604,8.008154,10.645998,-0.465475,6.195851,11.936839,0.952465,-1.60961,5.090816,2.688824,-5.702866,2.409406,22.077421,-1.46769,0.246116,-5.163051,1.244576,4.070207,0.093061,-7.560284,-2.265878,-6.649159,0.305423,-4.069147,-6.024069,-6.526397,9.510391,-10.279831,-3.506804,-10.583328,-5.330234,3.71571,4
4.532834,-4.088677,-3.096136,3.796803,9.820754,7.978472,10.590746,-0.374838,6.385898,11.849888,1.988926,-1.226857,5.072721,2.415388,-6.17388,2.773223,21.776844,-1.458368,0.287876,-4.750584,1.361936,4.901269,-0.747522,-8.763609,-1.901792,-6.229277,0.790986,-3.573004,-5.922694,-6.649314,9.696095,-10.859295,-4.19939,-10.801758,-5.360062,4.102575,4
4.890633,-3.800355,-2.421733,3.233664,9.442175,7.915742,10.461428,-0.299943,6.262167,11.335547,1.76182,-0.940668,5.233456,2.129316,-5.583487,2.055896,20.693674,-1.873187,0.43189,-4.872683,1.721243,5.128748,-1.058914,-8.648315,-1.808772,-6.007679,0.616768,-2.938447,-5.832406,-6.536588,9.537578,-10.528595,-4.002768,-9.741307,-4.496449,3.54573,4
4.455803,-4.181349,-3.017905,3.706059,10.038866,8.184169,10.218403,-0.563843,6.439225,11.746465,1.930104,-1.110555,4.844259,2.20586,-6.063813,2.623407,21.766466,-1.59096,0.104257,-5.013632,1.387499,4.80731,-0.657814,-8.62152,-1.709884,-6.165406,0.710943,-3.530256,-6.121028,-6.865179,9.671169,-10.830855,-4.070919,-11.031674,-4.871003,3.891308,4
4.298725,-3.63872,-2.910535,3.112738,10.368477,8.043201,10.460738,-0.472434,6.478324,11.188388,2.146789,-0.825243,4.998991,2.412106,-5.621352,2.591141,20.813485,-1.583597,0.38787,-4.048728,1.268959,5.461754,-0.654793,-7.835628,-1.86753,-6.175972,0.449173,-3.077172,-5.728034,-6.582126,9.065275,-10.54486,-3.723369,-10.291075,-4.684186,3.669954,4
2.980369,-4.868306,-2.45703,3.746907,11.164495,8.16699,10.859557,-0.109885,6.993739,10.649329,2.045815,-0.0056,4.80085,3.078464,-4.93193,1.727054,21.699567,-2.831383,1.759601,-5.004361,0.721643,4.59837,-0.475929,-7.389338,-1.945422,-6.859666,1.538129,-5.76612,-4.543791,-7.117605,10.567599,-11.747479,-3.357196,-10.152631,-4.607413,3.517523,1
5.61742,-4.215647,-2.585207,8.505277,8.541531,6.028316,10.211648,-1.27912,5.210929,10.387659,2.098546,0.420014,3.495467,-1.334531,-2.073417,2.766996,21.595429,0.303012,-1.761175,-5.415011,1.635051,3.350557,-1.187132,-10.661492,-2.304849,-9.352106,5.846723,-7.102202,-7.513926,-6.892208,7.493915,-11.810899,-3.956835,-9.404965,-6.145576,5.449402,1
4.345113,-4.046272,-3.082915,3.64066,10.005676,8.035571,10.548165,-0.209055,6.236242,11.614019,1.928507,-0.977724,4.801614,2.229286,-5.892504,2.625955,21.371224,-1.633766,0.289528,-4.899095,1.360933,4.646464,-0.674183,-8.190735,-1.830937,-6.172298,0.55471,-3.318504,-6.029059,-6.86709,9.409628,-10.598507,-4.028068,-10.635081,-5.050674,3.941289,2
4.1759,-4.85943,-2.958997,3.741964,9.070021,7.848594,9.878684,-2.089224,6.55384,11.986183,1.855472,-0.62848,4.251554,2.629468,-7.248364,2.072532,23.902753,-1.265135,0.552959,-4.371416,2.311093,4.967754,-0.113456,-8.97773,-2.110526,-5.723082,-0.180989,-4.81507,-7.898621,-7.279292,9.676124,-11.292878,-3.589639,-12.729784,-6.060202,3.655996,2
4.56205,-3.960209,-2.887471,3.154768,10.663049,8.117758,10.78557,-0.176988,6.556531,12.366985,1.616397,-1.33012,5.479357,2.605088,-6.093724,2.942266,21.910522,-1.845417,0.310519,-5.249364,1.287984,4.901777,-0.807998,-8.742655,-1.797249,-6.378268,0.661967,-3.274459,-5.768606,-7.147696,9.659062,-10.595157,-3.918365,-10.797125,-4.948783,3.636091,5
3.499669,-4.080902,-2.633666,4.45497,9.304955,7.610361,11.658302,-0.205736,5.036953,10.36979,1.662112,-0.631722,4.664984,2.327485,-4.692521,1.688363,21.958015,-1.633043,0.728009,-4.825724,0.832437,3.067663,0.087886,-8.111979,-2.432868,-6.474829,0.18848,-3.665563,-6.010585,-7.432699,10.412514,-11.327863,-4.027181,-10.609636,-6.161746,3.822835,1
4.924771,-4.03157,-3.011891,3.791199,10.522851,8.264108,10.905245,-0.063331,6.591243,12.303531,1.715951,-1.078153,5.503517,2.331368,-5.855194,2.90824,21.938012,-1.824619,0.160324,-5.164165,1.557872,5.075077,-0.883538,-8.928374,-1.795783,-6.630161,1.02998,-3.448352,-6.218972,-7.08124,9.845841,-11.050626,-4.014715,-11.009997,-4.870068,3.958029,4
4.430409,-3.624103,-3.125988,3.666946,9.908616,8.085024,10.282496,-0.049353,6.07058,11.731708,1.818316,-1.015346,4.788351,2.310951,-5.903184,2.855315,21.039427,-1.754039,0.358893,-4.97697,1.474805,4.502941,-0.660824,-8.459755,-1.748067,-6.143773,0.605179,-3.252547,-6.142089,-6.775308,9.353977,-10.530157,-4.017261,-11.02787,-4.645972,4.127657,3
3.81201,-3.732062,-2.958454,3.511397,10.146658,8.371829,10.372504,0.036971,6.379037,11.512516,1.971431,-0.599205,4.943663,2.461807,-5.413514,2.208342,20.949801,-2.014573,0.646136,-4.959128,1.082099,4.492973,-0.646769,-7.579759,-2.235348,-6.02357,0.673338,-3.06631,-6.194772,-7.045392,9.625531,-10.64569,-3.944666,-10.233055,-4.443524,4.262989,4
4.453724,-3.910875,-2.858196,3.747365,9.986707,8.312534,10.43822,-0.4694,6.59733,11.580393,1.973795,-0.837,4.706933,2.230483,-5.779699,2.515168,21.68079,-1.70443,0.426003,-4.876121,1.53865,4.929281,-0.75118,-8.232389,-1.843254,-6.320141,0.673991,-3.437606,-6.011886,-6.88446,9.43255,-10.902527,-3.972743,-10.616181,-4.836691,3.983622,2
4.295739,-3.762882,-2.961001,3.367611,9.98224,7.643481,10.330128,-0.677776,5.944317,11.279331,1.371989,-1.025246,4.037916,2.334695,-5.695068,2.812721,21.255435,-1.124574,0.023625,-4.425651,1.805815,4.591587,-0.661779,-8.537782,-1.517223,-6.642948,0.341907,-3.717689,-6.222815,-6.294439,9.000746,-10.144157,-3.372809,-11.106703,-5.277999,3.695155,4
4.374331,-4.317185,-3.68451,3.356058,9.722245,7.848544,10.480225,-0.270318,6.141963,11.704699,2.153793,-0.183383,4.560841,1.740536,-5.818047,2.501795,21.467634,-1.60272,0.040641,-5.333464,1.218366,4.94606,-0.455112,-8.27401,-1.812335,-6.357752,-0.028068,-4.013202,-6.181689,-7.043215,9.049403,-10.849345,-3.510924,-10.838065,-5.170942,4.212232,3
4.248982,-3.81122,-3.16835,3.720043,10.044107,8.02896,10.286104,-0.412514,6.29977,11.708418,1.839306,-0.925549,4.873554,2.091446,-5.799899,2.853962,21.832694,-1.862197,0.221129,-5.015674,1.352914,4.623905,-0.33338,-8.413849,-1.842034,-6.292664,0.556932,-3.418701,-6.095101,-6.871122,9.363616,-10.770185,-4.093515,-10.725688,-4.83508,3.907706,5
4.651667,-4.147726,-3.126457,3.825293,10.1543,8.2279,10.838154,-0.26741,6.431489,11.826649,1.896682,-1.061588,4.971249,2.188235,-6.050975,2.81995,22.014262,-1.653447,0.208369,-5.113315,1.443747,4.667515,-0.80556,-8.525158,-1.743096,-6.480037,0.708736,-3.406277,-6.189111,-7.106615,9.677042,-10.940158,-4.236265,-10.889054,-5.299545,4.063322,2
4.289606,-3.766616,-2.992303,3.840875,10.121235,8.448121,10.438784,-0.131047,6.518715,11.86212,2.092222,-0.732424,4.774937,2.127196,-6.107866,2.750578,21.658187,-1.689167,0.677277,-4.837216,1.466546,4.889675,-0.595316,-8.293302,-1.945945,-6.077832,0.301159,-3.043106,-6.008375,-6.987079,9.222176,-10.901625,-4.249736,-10.629187,-4.657815,4.080291,3
4.167877,-4.074752,-3.078246,3.685492,9.959244,8.298824,9.651155,-0.417648,5.991032,12.181993,1.252867,-1.334916,4.910979,1.879597,-5.947672,2.775232,21.526612,-2.115052,-0.224863,-4.719452,2.067187,4.598917,-0.841709,-8.417717,-1.45176,-6.343899,0.850503,-3.045049,-6.602753,-6.934151,9.863965,-10.548428,-4.520774,-10.644748,-4.356116,3.711968,4
4.224441,-3.937558,-2.643965,3.768536,9.756819,7.723989,10.552173,-0.142395,6.207911,11.432225,2.183756,-0.973123,4.790236,2.007253,-5.563373,2.834413,21.530543,-1.725933,0.749897,-4.739828,1.030738,4.252926,-0.754911,-8.316561,-1.72783,-6.590162,0.895131,-3.492722,-5.878996,-6.842448,9.550843,-10.773108,-3.681446,-10.711118,-5.091171,3.748735,3
4.839249,-4.102743,-3.038377,3.525527,10.315689,7.883505,10.562593,-0.255988,6.528371,11.988755,1.753468,-1.563834,5.152465,2.219474,-6.305477,2.933628,21.684426,-1.364853,0.008291,-5.016492,1.34673,4.684208,-0.819277,-8.584123,-1.549465,-6.160453,0.643467,-3.244869,-5.828167,-7.042894,9.350727,-10.461713,-4.130896,-10.809142,-5.262991,3.719832,5
4.789228,-4.319416,-3.028196,3.446381,10.17708,7.847633,10.718022,-0.499899,6.169014,11.677204,1.681442,-1.241053,5.106425,2.21446,-5.82996,2.837404,21.721703,-1.71239,-0.054362,-5.108815,1.622838,4.980722,-0.610783,-8.368836,-1.620316,-6.406913,0.430804,-3.809874,-5.771971,-6.803813,9.300621,-10.615599,-4.083284,-10.785993,-5.34972,3.496072,4
3.606779,-4.242742,-2.55439,3.657851,10.408233,11.473541,7.729058,1.096028,5.277344,9.223084,7.236895,2.878769,3.079406,3.20442,-4.876558,2.820359,19.899968,-5.447374,2.470715,-5.166275,0.932411,5.569375,-1.278252,-8.479371,-3.125868,-8.532638,-2.123325,-6.790081,-8.459662,-9.791081,8.05776,-8.160263,-4.731911,-13.225928,-5.049578,3.093483,1
4.306464,-4.11926,-3.31111,3.790856,10.356323,8.46787,10.562927,-0.327959,6.750022,12.119146,1.992373,-0.764347,4.704595,2.286602,-6.186245,2.70298,22.49563,-1.666761,0.439579,-5.190388,1.394379,4.821061,-0.432484,-8.535576,-1.88722,-6.520789,0.272441,-3.589462,-6.349097,-7.376155,9.633642,-11.016959,-4.200978,-11.311246,-5.017315,4.033742,4
4.784993,-4.02849,-2.959359,3.343364,9.689362,8.447823,10.823852,0.126899,6.214418,11.635129,2.237252,-1.258832,5.302758,2.572665,-6.36157,2.599531,21.692416,-1.97654,0.34005,-4.938103,1.269829,4.955929,-0.88646,-8.737609,-1.5893,-6.64727,0.557641,-3.560882,-5.990185,-7.165787,9.901779,-10.664138,-4.020791,-10.783554,-5.60907,3.764351,4
5.189605,-3.354685,-2.890833,2.791326,10.666476,7.048624,11.761089,1.200632,4.973109,12.155874,1.91429,-1.752803,5.868325,2.170095,-4.584825,3.296647,19.801342,-1.8418,0.431298,-4.769722,1.148781,4.889895,-1.474211,-8.321276,-1.721787,-5.800094,0.917789,-1.735224,-5.991455,-6.130575,9.086725,-10.282547,-4.063268,-9.803184,-4.508701,3.953183,2
4.252053,-4.205593,-3.350588,3.873245,10.056432,8.395981,10.330504,-0.608793,6.273086,11.763076,2.10585,-1.005707,4.775825,2.217103,-6.272906,2.526349,21.955909,-1.713869,0.180627,-4.906268,1.632162,4.883183,-0.495671,-8.299736,-1.725833,-6.449359,0.572096,-3.587384,-6.129381,-7.035393,9.706253,-11.137573,-4.47801,-11.071373,-5.020592,3.994265,5
4.737471,-4.380247,-2.997617,3.899558,10.133311,5.927689,11.35405,1.039847,5.853389,12.824639,1.37887,-1.527104,5.812676,1.761406,-4.758044,4.931188,22.214863,-1.5674,0.521782,-4.699116,1.607302,3.575928,-1.404423,-9.724906,-1.334168,-6.549234,2.132213,-4.026942,-6.849036,-7.482693,9.273653,-10.312559,-2.90671,-11.545199,-6.005645,3.488962,1
4.269909,-3.98451,-2.914054,3.641154,9.655513,7.872973,10.106544,-0.306826,6.276902,11.18909,1.913608,-0.873586,4.68126,2.16448,-5.762633,2.517399,20.975265,-1.580479,0.299638,-4.790388,1.375001,4.537311,-0.739302,-8.075867,-1.788528,-6.029248,0.578451,-3.374449,-5.844556,-6.801109,9.34939,-10.398618,-3.906919,-10.290349,-4.896939,3.776487,3
4.470822,-3.845736,-2.943735,3.582279,9.853779,8.045371,10.038717,-0.17527,6.434205,11.245965,2.135021,-1.151935,4.900715,2.168424,-5.815936,2.604057,20.866529,-1.859873,0.417589,-5.118562,1.246612,4.809207,-0.569822,-8.098437,-1.682279,-5.831978,0.650053,-3.065922,-5.551115,-6.585834,9.353691,-10.776294,-3.899588,-10.563201,-4.714647,3.919364,4
3.897625,-5.095974,-2.704554,4.217142,10.805661,8.317279,10.849078,-0.781817,7.128267,11.793811,1.316298,-0.978761,5.415996,3.364763,-6.517463,2.515785,22.660507,-1.816513,0.227794,-4.668156,1.794666,4.816471,-1.113922,-8.704524,-2.465004,-6.082526,1.111561,-4.3605,-5.728077,-7.788373,10.704614,-10.109071,-4.569268,-10.638473,-5.728218,3.189606,3
4.558224,-4.012069,-2.996081,3.870347,9.801767,8.09515,10.31429,-0.381926,6.37858,11.761739,2.003125,-1.29693,4.79683,1.989494,-6.023224,2.373284,21.94243,-1.548395,0.306015,-5.197943,1.027217,4.504383,-0.519459,-8.551935,-1.702622,-6.380662,0.614163,-3.374962,-6.239848,-6.965409,9.711086,-11.110143,-4.254996,-10.887905,-4.966921,4.197954,3
4.31088,-4.364259,-3.247796,4.12622,10.316623,8.596232,10.51907,-0.570215,6.938388,11.838382,1.837316,-0.625975,4.860722,2.502628,-6.40287,2.591978,22.533288,-1.65512,0.141734,-5.154084,1.81433,4.984049,-0.74985,-8.445766,-2.071211,-6.173526,0.737509,-3.652675,-6.344244,-7.270612,9.8969,-10.742534,-4.416704,-10.863849,-4.940788,3.992647,3
4.169905,-3.895517,-3.14216,3.414735,9.877981,7.761967,10.100707,-0.418734,6.070187,11.201425,2.077077,-1.028041,4.74399,1.851318,-5.565368,2.703279,20.592175,-1.488218,-0.035443,-4.689006,1.097083,4.665061,-0.443213,-7.809651,-1.659842,-6.398447,0.774379,-3.015256,-5.747816,-6.445077,8.920751,-10.291098,-3.590635,-10.290148,-4.536224,3.790249,4
4.360779,-3.957289,-3.005557,3.633034,10.153495,8.149665,10.66539,-0.182988,6.351739,11.718555,1.961485,-0.824274,4.938835,2.309257,-5.727899,2.67455,21.484402,-1.810128,0.395545,-5.01159,1.290785,4.740022,-0.734412,-8.277812,-1.860612,-6.529419,0.63033,-3.539926,-5.959516,-6.888532,9.535858,-10.79147,-3.836534,-10.725912,-5.001156,3.982896,2
4.533565,-3.493633,-2.993013,3.266359,9.403671,7.380629,11.406445,-0.396614,6.381762,12.534249,1.062769,-2.713476,5.530785,1.725945,-6.034539,2.000352,21.551196,0.035781,-0.120102,-4.607686,0.934282,4.308963,-0.466521,-8.322878,-1.512567,-5.448902,1.146531,-1.739907,-6.061677,-6.257609,9.709721,-11.244384,-3.152393,-10.516183,-4.896658,4.640213,1
4.256894,-3.767727,-2.811191,3.53549,10.436166,8.270913,10.496924,-0.580734,6.753654,11.723736,1.645686,-0.793336,4.572579,2.29039,-5.52297,2.472858,21.78079,-1.68263,0.415323,-4.74876,1.291945,4.411294,-0.739904,-8.139626,-1.718328,-6.281197,0.677583,-3.162494,-6.335177,-6.977371,9.535163,-10.874877,-3.87434,-10.565564,-4.734717,3.977956,4
4.565076,-3.966189,-2.954705,3.831016,10.093382,8.064891,10.529913,-0.183513,6.510026,11.623431,1.783976,-0.997221,4.813023,2.181705,-5.817496,2.652537,21.450644,-1.612955,0.413144,-4.926562,1.395299,4.623258,-0.759648,-8.333134,-1.734119,-6.296512,0.727804,-3.359039,-6.078974,-6.974038,9.409595,-10.70044,-4.023997,-10.619193,-4.97167,3.983185,2
4.29684,-3.880464,-3.212116,3.690517,10.032047,7.990889,10.626752,0.083745,6.163047,11.833361,2.04811,-0.999473,4.698484,2.037933,-5.780487,2.736067,21.572701,-1.609224,0.508156,-4.927764,1.267506,4.531892,-0.632197,-8.305267,-1.850217,-6.052826,0.478723,-3.139323,-6.445907,-6.842479,9.442349,-10.948619,-4.007294,-10.81593,-4.868554,4.259078,2
4.621839,-4.064117,-3.278784,3.640461,10.110507,8.220386,10.670694,-0.34507,6.440111,11.905712,1.834961,-0.930215,4.917285,2.193893,-6.080591,2.869021,21.899313,-1.3925,0.016169,-5.225531,1.596159,4.991945,-0.588769,-8.491118,-1.741248,-6.133942,0.377428,-3.198402,-5.973556,-7.034885,9.381404,-10.717212,-4.019413,-10.931077,-5.077084,3.903443,2
4.372176,-4.305698,-3.122477,3.673889,10.118989,8.035521,10.449838,-0.238361,6.284121,11.715278,1.946382,-0.906076,4.957249,2.245529,-5.945568,2.662431,21.545352,-1.670788,0.172145,-5.023358,1.403084,4.669474,-0.746145,-8.479539,-1.896407,-6.274266,0.587577,-3.642409,-6.161495,-7.041239,9.60321,-10.570557,-4.118616,-10.759737,-4.94956,3.880374,2
4.475753,-4.192701,-3.219633,3.650481,10.217842,8.221216,10.646826,-0.185529,6.479102,11.647855,1.973241,-0.698794,4.698503,2.13026,-5.788154,2.375033,21.474378,-1.607696,0.304107,-4.999262,1.405433,4.965417,-0.597776,-8.118432,-1.908642,-6.270208,0.372644,-3.541552,-6.186077,-6.893072,9.426752,-10.789944,-3.704396,-10.593382,-4.878841,4.068241,2
4.315623,-4.241255,-3.091693,3.73674,10.380664,8.633735,10.850498,-0.205956,6.813221,11.968764,2.023124,-0.740164,4.727837,2.308888,-6.159417,2.381705,22.262269,-1.659173,0.516302,-5.285758,1.146815,5.009508,-0.597977,-8.260315,-1.917547,-6.628586,0.212613,-3.625042,-5.677792,-7.248534,9.705223,-10.933216,-3.911515,-10.73311,-5.164012,4.057552,3
4.339501,-4.086512,-2.942754,3.809817,10.275755,8.237168,10.5939,-0.329817,6.353862,12.0227,2.039493,-1.145409,5.020041,2.258681,-6.034288,2.779962,22.130131,-1.827667,0.395521,-5.068273,1.37184,4.687077,-0.674057,-8.610485,-1.892877,-6.573389,0.806391,-3.627507,-6.175961,-7.058152,9.840543,-11.038905,-4.232372,-11.018718,-5.123855,3.976906,3
4.332179,-4.268566,-2.921287,3.894632,10.186063,8.332593,10.503033,-0.498126,6.561183,11.496962,1.851134,-0.608,4.502806,2.203683,-5.880825,2.101329,21.940975,-1.472768,0.304278,-5.044414,1.45755,4.735898,-0.83246,-8.25886,-2.036486,-6.390694,0.515933,-3.955503,-6.289712,-7.357397,9.695948,-10.777702,-3.882343,-10.643646,-5.064721,4.068766,4
4.671156,-3.979123,-2.854525,4.032557,10.538403,8.084416,9.370171,-0.666618,6.537162,11.894672,-0.404701,-1.987991,4.419674,3.272024,-6.384904,2.581402,22.157414,-0.747777,0.435251,-4.771923,1.875058,4.670006,-0.097554,-8.313123,-1.505074,-5.934869,0.006535,-3.626258,-5.302339,-7.941318,9.627057,-10.020522,-4.01529,-11.398968,-5.424087,2.638277,1
4.96788,-4.092701,-3.250689,3.625932,10.70974,8.481905,10.955039,-0.172079,6.669828,11.529838,1.682447,-1.336374,4.914512,2.161154,-5.689276,2.053577,21.155998,-1.456035,-0.282761,-5.144655,1.396559,5.256643,-0.706597,-7.577826,-1.354713,-6.570408,0.606306,-2.639864,-5.580178,-6.723561,9.480546,-10.527219,-3.971291,-10.030628,-4.459986,3.805423,2
4.620145,-3.78967,-2.835149,3.605789,10.411565,8.188497,10.528945,-0.480845,6.581476,11.884465,1.696911,-1.394296,5.069231,2.147679,-5.632511,2.718378,21.614321,-1.703186,0.263741,-4.869221,1.350693,4.830198,-0.523526,-8.272735,-1.65975,-6.657839,0.70407,-3.092449,-5.983198,-6.668881,9.503191,-10.923007,-3.879257,-10.752258,-4.815273,3.840774,2
4.266859,-3.986436,-2.959895,3.703178,9.888011,8.326493,10.57854,-0.283488,6.436587,11.759866,2.261355,-0.938519,4.809836,2.422777,-5.904972,2.726667,21.745306,-1.775023,0.629412,-4.890458,1.123796,4.702128,-0.792392,-8.333882,-1.864405,-6.272972,0.517202,-3.226024,-6.099192,-7.018469,9.695227,-10.909651,-4.125087,-10.879028,-4.966692,3.996385,5
4.380862,-3.896839,-2.677744,3.281317,10.239365,8.190565,10.578639,-0.14198,6.475288,11.65448,2.010714,-0.860336,5.08729,2.487803,-5.641364,2.453201,20.930684,-1.818335,0.63653,-4.725928,1.084389,4.856537,-0.829903,-8.021269,-1.853483,-6.376704,0.292228,-3.710058,-5.595513,-7.079252,9.521948,-10.748174,-3.792907,-10.596896,-4.831014,3.718756,5
4.695633,-4.099458,-2.998447,3.668387,10.154359,8.158051,10.49355,-0.22557,6.407111,11.630934,1.82223,-1.165807,4.907092,2.16913,-5.753999,2.447609,21.569951,-1.630695,0.134376,-5.113485,1.395196,4.730255,-0.758806,-8.313061,-1.669747,-6.452088,0.768561,-3.399394,-6.122755,-6.978616,9.679471,-10.695362,-4.073307,-10.613562,-4.987967,3.927046,2
4.926741,-3.69096,-3.362306,3.506339,10.472935,8.605824,10.21801,-0.381413,6.722985,12.019189,1.934697,-1.046637,4.829621,1.509413,-5.856783,2.594377,21.676032,-1.392825,-0.210468,-5.283966,1.401165,5.494742,-0.232469,-8.207279,-1.377696,-6.763064,0.43029,-2.790117,-6.018317,-6.72312,8.985305,-11.065693,-4.028617,-10.445403,-4.253527,4.110699,3
3.849767,-4.120261,-3.103334,3.913789,9.64538,8.411488,10.299172,-0.515341,6.61371,11.576882,2.221786,-0.505934,4.297235,2.101984,-6.188947,1.986962,22.09557,-1.647468,0.661287,-5.150348,0.963678,4.529448,-0.282187,-8.071944,-2.109118,-6.044998,0.060703,-3.909455,-6.085765,-7.028922,9.733433,-11.242059,-3.849706,-10.850455,-5.007814,4.431539,2
